agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,8,8,2018,2018,1,2018,161,2018,161,161,,,,,161,,,,
USGS,9510200,60,5732,8,9,2018,2018,1,2018,5.14,2018,5.14,5.1,,,,,5.1,,,,
USGS,9510200,60,5732,8,10,2018,2018,1,2018,5.09,2018,5.09,5.1,,,,,5.1,,,,
USGS,9510200,60,5732,8,11,2018,2018,1,2018,74.3,2018,74.3,74,,,,,74,,,,
USGS,9510200,60,5732,8,12,2018,2018,1,2018,1.1,2018,1.1,1.1,,,,,1.1,,,,
USGS,9510200,60,5732,8,13,2018,2018,1,2018,0.49,2018,0.49,0.49,,,,,0.49,,,,
USGS,9510200,60,5732,8,14,2018,2018,1,2018,0.14,2018,0.14,0.14,,,,,0.14,,,,
USGS,9510200,60,5732,8,15,2018,2018,1,2018,0.11,2018,0.11,0.11,,,,,0.11,,,,
USGS,9510200,60,5732,8,16,2018,2018,1,2018,0.08,2018,0.08,0.08,,,,,0.08,,,,
USGS,9510200,60,5732,8,17,2018,2018,1,2018,0.05,2018,0.05,0.05,,,,,0.05,,,,
USGS,9510200,60,5732,8,18,2018,2018,1,2018,0.03,2018,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,8,19,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,8,20,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,8,21,2018,2018,1,2018,3.72,2018,3.72,3.7,,,,,3.7,,,,
USGS,9510200,60,5732,8,22,2018,2018,1,2018,0.31,2018,0.31,0.31,,,,,0.31,,,,
USGS,9510200,60,5732,8,23,2018,2018,1,2018,4.52,2018,4.52,4.5,,,,,4.5,,,,
USGS,9510200,60,5732,8,24,2018,2018,1,2018,2.03,2018,2.03,2,,,,,2,,,,
USGS,9510200,60,5732,8,25,2018,2018,1,2018,0.3,2018,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,8,26,2018,2018,1,2018,0.09,2018,0.09,0.09,,,,,0.09,,,,
USGS,9510200,60,5732,8,27,2018,2018,1,2018,0.11,2018,0.11,0.11,,,,,0.11,,,,
USGS,9510200,60,5732,8,28,2018,2018,1,2018,0.13,2018,0.13,0.13,,,,,0.13,,,,
USGS,9510200,60,5732,8,29,2018,2018,1,2018,0.13,2018,0.13,0.13,,,,,0.13,,,,
USGS,9510200,60,5732,8,30,2018,2018,1,2018,0.11,2018,0.11,0.11,,,,,0.11,,,,
USGS,9510200,60,5732,8,31,2018,2018,1,2018,0.12,2018,0.12,0.12,,,,,0.12,,,,
USGS,9510200,60,5732,9,1,2018,2018,1,2018,0.12,2018,0.12,0.12,,,,,0.12,,,,
USGS,9510200,60,5732,9,2,2018,2018,1,2018,4.5,2018,4.5,4.5,,,,,4.5,,,,
USGS,9510200,60,5732,9,3,2018,2018,1,2018,0.64,2018,0.64,0.64,,,,,0.64,,,,
USGS,9510200,60,5732,9,4,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,9,5,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,9,6,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,7,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,8,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,9,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,10,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,11,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,12,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,13,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,14,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,15,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,16,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,17,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
