DIC,TPN,HCO3,TN,Mg,Si,TP,TSSD,Na,TOC,UV280,TDS,Fe,SO4,CO3,UV250,specificConductance,TDP,NO3NO2,Cl,NH4,K,PH,NO2,OrthoP,Mn,TPC,DOC,F,ANC,TDN,Ca,Br,TSS
1.1,0,3,0.6,0.6,2.3,0,1000,0.8,18.9,0.3,16.9,6.1,2.3,0,0.5,16.1,0,0.3,1.8,0.1,1.9,5.3,0,0.5,0.3,0.3,20.5,0.1,0.3,0.7,0.6,0,40
0.9,0.1,3.9,0.2,0.4,4.7,0,0,0.9,2.8,0.1,6.4,0.1,1,0,0.1,9.9,0,0,0.6,0,0.3,5.9,0,0,0.1,0.3,2.5,0,0.1,0.2,0.6,0,0
0.9,0.1,4.2,0.2,0.4,4.6,0,0,0.9,2,0,7.3,0.2,1.2,0,0.1,10.8,0,0,0.6,0,0.3,6.1,0,0,0.1,0.3,1.9,0,0.1,0.2,0.6,0,0
0.7,0.1,5.7,0.1,0.3,3.5,0,400,0.9,3.4,0.1,7,1.2,0,0,0.1,9.9,0,0,0,0,0.4,5.5,0,0,0.1,0.2,3.4,0.1,0.2,0.2,0.4,0,16
0.8,0,2.3,0,0.3,3.2,0,200,0.7,2.7,0.1,5.9,0.1,0.7,0,0.1,8.4,0,0,0.7,-0.1,0.2,5.7,0,0,0.1,0.3,2.6,0.2,0,0.1,0.3,0,8
0.7,0,2.2,0.1,0.4,3.6,0,200,0.9,2.3,0,11.4,0.1,0.9,0,0.1,14.9,0,0,0.4,0.2,0.3,5.9,0,0,0,0.2,1.8,0.1,0,0,0.6,0,8
0.7,0.1,0.3,0,0.3,4,0,4000,0.8,2,0.1,6.5,0.8,1.1,0,0.1,9.2,0,0,1.9,0.1,0.2,5.7,0,0,0,0.3,1.9,0,0,0.1,0.5,0,4
0.7,0.1,0.9,0.1,0.3,3.7,0,0,1,1.9,0,7.4,1.2,1.3,0,0.1,10.8,0,0,1.8,0.1,0.2,6.1,0,0,0.1,0.2,1.7,0,0,0.1,0.4,0,0
0.7,0.1,1,0,0.3,3.6,0,100,0.9,1.7,0.1,6.6,2.4,1.5,0,0.1,9.6,0,0,1.7,0,0.1,6.2,0,0,0.1,0.2,2.3,0,0,0.4,0.5,0,4
0.5,0.1,1.3,0.2,0.4,3.2,0,200,0.8,2.3,0.1,6.5,0.1,1.9,0,0.1,9.6,0,0,1.5,0,0.2,5.8,0,0,0.1,0.2,2.4,0,0,0.2,0.6,0,8
0.3,0,9.8,0.2,1.4,2.5,0,300,1.8,3,0,19.4,0.1,2.9,0,0.1,29.5,0,0,2,0.1,0.5,6.3,0,0,0.1,0.3,2.1,0,0.2,0.2,1.6,0,12
1.3,0.1,3.6,0.1,0.6,3.6,0,0,0.8,3.3,0.1,7.5,0.2,1,0,0.1,11,0,0,1.3,0,0.3,6.6,0,0,0,0.3,2.9,0,0.1,0.2,0.5,0,0
0.6,0.1,2.9,0.1,0.3,3.7,0,600,0.7,2.3,0.1,7,0.2,0.8,0,0.1,10,0,0,1.4,0.1,0.2,7,0,0,0,0.3,2.1,0,0.1,0.1,0.8,0,24
1,0.1,0.7,0.2,0.2,3.8,0,1200,0.6,3.1,0.1,5.2,0.2,0.9,0,0.1,15,0,0,1.4,0,0.2,6.5,0,0,0,0.3,2.5,0,0,0.2,0.5,0,12
0.9,0,0.9,0.2,0.2,3.7,0,2000,0.5,3.6,0.1,5.7,0.2,1.1,0,0.2,14.7,0,0,1.3,0,0.1,6.3,0,0,0,0.2,3.5,0,0,0.2,0.7,0,20
0.7,0.1,3.8,0.1,0.2,3.8,0,400,0.6,2.8,0.1,4.2,0.2,1.1,0,0.1,5.9,0,0.1,1.4,0.1,0.2,6.3,0,0,0.1,0.3,2.7,0,0.1,0.1,0.3,0,8
0.9,0.1,5.2,0.1,0.3,3.6,0,800,0.6,3.3,0.1,6.4,0.1,0.7,0,0.1,9.1,0,0,1.5,0.1,0.2,6.4,0.1,0,0,0.3,2.8,0,0.9,0.1,0.6,0,16
0.9,0.1,3.6,0.1,0.4,1.6,0,633.3,1,3,0.1,8.4,0.2,0.7,0,0.1,12.3,0,0,1.6,0,0.4,6.3,0.1,0,0,0.3,2.5,0,0.1,0.1,0.6,0,12.7
1,0.1,4.2,0.1,0.5,1.6,0,500,0.8,2.6,0.1,9.2,0.2,0.8,0,0.1,12.9,0,0,1.5,0.1,0.3,6.1,0,0,0,0.2,2.4,0,0.1,0.1,0.9,0,10
0.9,0,2.5,0,0.4,3.9,0,500,0.7,3,0.1,7.7,1,0.5,0,0.2,10.9,0,0,1.6,0.1,0.4,6.1,0,0,0.1,0.3,2.4,0,0.1,0,0.5,0,10
0.7,0,2.2,0.2,0.4,1.6,0,600,0.6,4.2,0.1,8.7,0.2,1.4,0,0.2,12.4,0,0.1,1.5,0.1,0.5,5.5,0,0,0.1,0.3,4.1,0,0.1,0.2,0.8,0,12
1.1,0.1,0.8,0.2,0.6,1.7,0,350,0.7,2.4,0.1,9,0.3,2,0,0.1,12.6,0,0,2,0.1,0.4,6.4,0,0,0.1,0.3,2.1,0,0,0.1,0.5,0,7
1.6,0.1,0.5,0,0.3,0.2,0,500,1.4,3,0.1,8.8,0.1,2,0,0.1,12.1,0,0,2,0.1,0,5.8,0,0,0,0.3,2.9,0,0,0.1,0.5,0,10
1.1,0,2.6,-0.2,0.7,0.2,0,300,1.4,2.5,0.1,14.2,0.2,2,0,0.1,18.9,0,0.2,3.2,0.1,0,6.2,0,0,0,0.3,2.2,0,0.1,-0.2,1.2,0,6
0.6,0.1,17.1,-0.2,2,0.2,0,300,4.6,1.6,0,51.4,0.2,3.2,0,0,14,0,0,12.6,0.2,0.4,6.2,0,0,0,0.3,1.4,0,0.3,-0.2,6.5,0,6
1.2,0.1,7,0,2.6,0.2,0,100,0.9,1,0,32.1,0.3,2.2,0,0,45.2,0,0,2.4,0.1,0.2,6.2,0,0.1,0,0.3,0.8,1.1,0.1,0,4.4,0,2
0.7,0.1,19.3,0,2.9,0.2,0,0,4.5,0.8,0,45.9,0.1,1,0,0,65.4,0,0,7.4,0.1,0.4,6.2,0,0.1,0,0.3,0.8,1.7,0.4,0,3.8,0,0
0.6,0.1,9.3,0.1,3.6,3.6,0,300,2.2,1.3,0.1,9.8,0.2,1.1,0,0.1,13.8,0,0,12.5,0.1,0.3,5.5,0,0.1,0,0.3,1.3,0,0.2,0.1,2.7,0,6
0.4,0.1,11.4,0.1,0.7,3,0,300,3.1,1.6,0,9.8,0.1,1,0,0.1,14.9,0,0,13.7,0.1,0.4,5.6,0,0,0,0.3,1.6,0,0.2,0.1,7.9,0,6
0.7,0.1,2.7,0,0.3,3.1,0,900,1.1,1.8,0.1,11.2,0.2,1.5,0,0.1,14.5,0,0,1,0.1,0.2,5.7,0,0,0,0.3,1.7,0,0.1,0,0.6,0,18
0.7,0.1,6.9,0.2,0.5,2.8,0,1400,1,4.8,0.2,10.9,0.3,1.2,0,0.3,14.8,0,0,2.9,0,0.2,5.1,0,0,0,0.3,4.3,0,0.2,0.1,2.6,0,28
0.6,0.1,1.5,0,0.8,3.4,0,0,2.9,1.6,0.1,10.8,0.2,0.8,0,0.1,15.3,0,0,10.2,0,0.2,5.9,0,0,0,0.2,1.5,0,0,0,2.8,0,0
0.4,0.1,2.6,0,0.6,3.1,0,100,1.3,1.8,0.1,10.9,0.2,1.3,0,0.1,16.3,0,0,4.7,0,0.2,5.5,0,0.2,0,0.2,1.7,0,0,0,1.9,0,2
0.5,0.1,0.1,1,0.3,3.1,0,300,0,7.2,0.1,10,0.3,0.8,0,0.1,14.1,0,0,1.1,0,0.1,5.3,0,0,0,0.3,6.4,0,0,1.1,0.5,0,6
0.9,0.1,4.8,0.2,0.7,2.8,0.1,700,0.4,2,0,10.3,0.1,1.1,0,0.1,14,0,0,5.6,0,0.2,5.1,0,0,0,0.3,2,0,0.1,0.1,3.7,0,14
0.5,0,3.8,0.3,0.6,3.2,0,200,0,1.5,0.2,10.3,0.3,0.9,0,0.4,14.4,0,0,2.7,0.1,0.2,6.3,0,0,0,0.3,1.7,0,0.1,0.3,2.1,0,4
0.9,0.1,1.5,0.3,0.2,3.2,0.1,300,0,2.3,0.1,9.1,0.1,0.8,0,0.1,11.9,0,0,0,0.1,0.1,6.1,0,0,0,0.3,2.1,0,0,0.3,0.4,0,6
0.9,0.1,1.1,0.1,0.3,4.1,1,400,0.4,2.5,0.1,11.8,0.7,0.2,0,0.2,16.9,0,0,3.5,0,0,6,0,0,0,0.3,2.4,0.8,0,0.1,2.4,0,8
0.9,0.1,3.9,0.1,0.4,4.6,0,400,0.7,2.3,0.1,6.4,0.5,0,0,0.1,9.2,0,0,0.7,0,0.1,6,0,0,0,0.3,2.1,0,0.1,0.1,0.5,0,8
0.5,0,1.4,0.2,0.5,4.6,0.1,300,0.9,2.9,0.1,15.3,0.6,0.3,0,0.2,20.7,0,0,3.6,0,0.2,5.7,0,0,0,0.3,3,1.7,0,0.2,2.6,0,6
1.2,0.2,1.5,0.2,0.4,4.4,0,400,0.6,3,0.1,6.9,0.6,0.2,0,0.2,9.1,0,0,2,0,0,6.2,0,0,0,0.3,2.8,0,0,0.1,0.6,0,8
0.9,0.1,6.1,0.1,0.8,4.2,0,200,0.6,2.3,0.1,9,0.1,1.2,0,0.1,12.5,0,0,3.2,0,0.2,6.4,0,3.7,0,0.3,2,0,0.2,0.1,0.5,0,4
0.9,0.1,4.3,0.4,0.5,4.6,0,1100,0.4,4.6,0.1,7,0.1,1.3,0,0.2,9.8,0,0.3,0.1,0,0,5.5,0,0.2,0,0.3,4.4,0,0.1,0.4,0.7,0,22
1,0.1,4.2,0,0.4,4.9,0,500,0.5,3.3,0.1,5.7,0.5,0.3,0,0.2,8.1,0,0,0.2,0,0,6.2,0,0,0,0.3,3.1,0,0.1,0,0.5,0,10
0.7,0.1,1.9,0.2,0.4,5.4,0,500,0.8,3.8,0.1,9,0.6,0.2,0,0.2,12.8,0,0,2.6,0.1,0.2,6.2,0,0,0,0.3,3,0,0,0.1,0.6,0,10
1.3,0.1,2.3,0.1,0.4,5.6,0,300,0.8,2.8,0.2,9.7,1.1,1.1,0,0.2,13.8,0,0,1.6,0,0.2,6,0,0.1,0,0.3,2.7,0,0.1,0.1,0.6,0,6
1.4,0.1,3.7,0.1,0.4,4.3,0,900,0.6,3.9,0.1,6.7,0.3,0,0,0.1,9.5,0,-0.1,1,0,0,5.8,0.1,0,0,0.3,3.9,0,0.1,0.1,0.5,0,18
1.1,0.1,1.5,-0.1,0.8,3.7,0,276500,0.6,1.9,0,8.6,0.1,1.3,0,0.1,11,0,-0.1,2,0,0,6,0.1,0.1,0,0.2,1.8,0,0.1,-0.1,0.4,0,5530
0.8,0.1,0.8,-0.1,0.4,3.7,0,233.3,0.5,1.6,0.1,13.5,0.4,0.8,0,0.1,17.6,0,-0.1,1.6,0,0,5.8,0,0.3,0.1,0.2,1.8,0.3,0.1,-0.1,1.7,0,4.7
0.8,0.1,0.8,0.1,0.6,3.4,0.2,400,0.4,2.2,0.1,8.2,0.4,0.9,0,0.1,11.2,0,0,2.4,0,0,6.3,0.1,0,0,0.3,2.5,0,0,0.1,0.6,0,8
0.6,0.1,2.8,0.1,0.7,4.3,0,900,1.2,2.1,0.1,13.6,0.1,2.7,0,0.1,17.5,0,-0.1,1.9,0.1,0.4,6,0.1,0.7,0,0.3,1.9,0.2,0.1,0.1,1,0,18
0.7,0.1,3.5,0.1,1.5,5.1,0.1,300,1,1.2,0,22.5,0.3,2.3,0,0,31.2,0,-0.1,4.6,0.2,0.2,6.8,0.1,0.3,0,0.3,1.1,1.4,0.1,0.1,2.6,0,6
0.7,0.1,2.2,0.1,0.9,5.4,0,100,1.1,1.4,0.1,12.2,0.2,2.1,0,0.1,16.2,0,-0.1,1.1,0.1,0.3,6.9,0,0.2,0,0.3,1.3,1.2,0.1,0.1,1,0,2
1.4,0.1,1.4,0.1,0.3,3.2,0.2,500,0.8,1.5,0,7,0.1,0.8,0,0,9.9,0,-0.1,1,0.1,0.2,6.2,0.1,0.1,0,0.2,1.4,0.5,0,0.1,0.7,0,10
1,0.1,1.3,0.1,0.4,3.6,0.3,800,0.5,1.6,0.1,6.6,0.4,1.1,0,0.1,9.2,0,-0.1,0.8,0.1,0.2,6,0,0.1,0,0.3,1.6,0.4,0,0.1,0.5,0,16
0.7,0.1,0.1,0.1,0.3,2.9,0.3,400,0.6,1.8,0.1,5.7,0.2,1.6,0,0.1,7.1,0,-0.1,1.2,0.1,0.1,5.8,0,0,0,0.3,1.6,0,0,0.1,0.3,0,8
0.6,0.1,4.5,0.1,0.7,2.9,0.3,0,0.7,1.3,0.1,13,0.1,1.5,0,0.1,19,0,-0.1,2.5,0.1,0.3,7.2,0,0,0,0.3,1.3,0,0.1,0,1.6,0,0
1.3,0.1,3.1,0.1,0.3,3.3,0.1,400,0.8,1.5,0,5.7,0.1,1.2,0,0.1,8.1,0,-0.1,0.3,0,0.1,6.3,-0.1,0,0,0.3,1.3,0,0.1,0.1,0.5,0,8
1.2,0.1,0.2,0.1,0.3,3.3,0.1,400,0.8,1.5,0,5.8,0.1,1.2,0,0,8.5,0,-0.1,1.9,0.1,0.1,6.4,-0.1,0,0,0.3,1.4,0,0,0.1,0.5,0,8
1,0.1,1.8,0.1,0.3,3.3,0,500,0.9,1.9,0,6.8,0.1,0.8,0,0.1,8.9,0,-0.1,1.3,0.1,0.1,6,-0.1,0,0,0.4,1.8,0.1,0,0.1,0.5,0,10
1.1,0.1,2.5,0.1,0.5,3.4,0.1,600,0.8,2.3,0.1,7.2,0.1,0.5,0,0.1,9.9,0,-0.1,1.4,0.1,0.2,6.5,-0.1,0,0,0.3,1.9,0,0.1,0.1,0.3,0.2,12
1.6,0.1,2.8,0.1,0.3,3.4,0.1,600,0.4,3,0.1,4.9,0.2,0.4,0,0.1,7,0,0,0.2,0,0.2,6.6,-0.1,0,0,0.3,2.6,0.1,0.1,0.1,0.5,0,12
1.2,0.1,2.4,0.1,0.5,3.4,0.1,300,0.6,2.5,0.1,8.3,0.3,0.4,0,0.1,11.6,0,-0.1,2,0.1,0.1,7.5,-0.1,0,0,0.3,2.2,0,0,0.1,0.7,0,6
1.2,0.1,1.5,0.1,0.4,3.5,0.3,500,0.4,3,0.1,7.1,0.3,0.6,0,0.1,9.9,0,-0.1,2,0.1,0.1,7.4,-0.1,0,0,0.3,2.2,0,0,0.2,0.8,0,10
2.5,0.1,35.7,0.1,2.8,13.9,0.3,600,2.6,2.8,0.1,52.4,0,2.7,0,0.2,73,0,0,3,0,1,6.9,0,0,0,0.4,2.5,0.6,0.8,0.1,7.3,0,12
2.5,0.1,12.7,0.2,0.5,6.3,0.2,600,0.7,2.8,0.2,33,0.3,0.2,0,0.2,48.5,0,0,7.8,0.1,0.2,6.9,0,0,0,0.2,2.2,0.3,0.2,0.1,7.9,0,12
1.5,0.1,0.6,0.1,0.3,5.3,0,500,0,2.6,0.1,7.8,0.2,0.5,0,0.1,11.3,0,0,1.1,0,0.1,6.6,0,0,0,0.2,2.3,0,0,0.1,0.5,0,10
1.9,0.1,4.6,0.3,0.6,5.5,0.5,3400,0.8,6.7,0.3,10.1,0.4,3.3,0,0.4,13.8,0,0.1,0,0.1,0.5,6,0,0,0,0.3,6,0,0.1,0.3,1,0,68
78.3,0,358.2,0.5,19.6,5.5,0,0,12.5,1.5,0,466,0,30,0,0,670.3,0,0.4,7.3,0,2,8.1,0,0.3,0,0.2,1.8,0.3,6.1,0.3,90.5,0,0
73.2,0,435.1,0.4,23,5.6,0,0,17.1,1.5,0,547.3,0,29.5,0,0,785.3,0,0.2,1.8,0,2.5,8.2,0,0,0,0.3,1.6,0.8,8.2,0.3,103,0,0
74.1,0.1,353,0.2,19.1,4.4,0,0,13.3,1.5,0,468.2,0,27.7,0,0,667.9,0,0.1,6.9,0.1,2.1,8,0,0,0,0.3,1.9,0.2,6.1,0.2,87.2,0,0
74.8,0.1,365.1,0.3,19.6,5,0.1,100,13.8,1.4,0,460.1,0,29.9,0,0,660.2,0.1,0.1,7.5,0.1,1.8,8,0,0,0,0.3,2.1,0.2,6.3,0.3,92.2,0,4
74.1,0.1,353.6,0.2,18.6,4.8,0,0,13.7,1.2,0,451.2,0,17.9,0,0.1,641.6,0,0.1,7.8,0,1.5,7.9,0,0,0,0.2,2.3,0.3,5.9,0.3,84.2,0,0
41.6,0,228.6,1.1,11.6,2.1,0.1,500,6.6,5.5,0.2,288.6,0.1,10.1,0,0.2,410.7,0.1,0.7,2.7,0,3.5,7.9,0,0,0,0.3,5.3,0.2,3.9,1,55.7,0,20
53.6,0.1,295.6,0.8,14.9,4.3,0.1,300,8.9,3.6,0.1,382.1,0,14.2,0,0.2,542.2,0.1,0.8,3.7,0,3,8.2,0,0,0,0.2,3.5,0.2,5,0.9,72.9,0,12
53.8,0.1,114.6,0.7,14.8,1.1,0.1,100,9,3.3,0.1,369.6,0,125.2,0,0.1,531.2,0.1,0.4,26,0,2.8,8.2,0,0,0,0.3,3.3,0.2,2,0.6,71.7,0,4
47.8,0,252.4,1.3,13.2,5.3,0,100,8.7,5.7,0.1,321.6,0.1,12.4,0,0.2,455.4,0,1,2.9,0,3,8.3,0,0,0,0.3,5.1,0.2,4.3,1.2,59.5,0,4
57.5,0.1,305.1,0.5,15.6,4.3,0,300,9.1,3.3,0.1,365.4,0,15.3,0,0.1,525.4,0,0.3,3.4,0,2.7,8.2,0,0,0,0.3,3,0.2,5.2,0.6,74.2,0,12
65.1,0.1,336,1.8,16.8,5.1,0.1,70500,10.3,16.4,0.1,391.7,0,18.3,0,0.1,585.4,0,0.5,4,0.8,3.8,7.9,0,1.9,0,0.7,2.9,0.3,5.6,0.8,83,0,2820
59.4,0.1,296.4,0.9,15.5,5.6,0,700,9.1,3,0.1,372.7,0,14.5,0,0.1,532.4,0,0.7,3.6,0,3,8,0,0,0,0.3,3.1,0.2,4.9,0.8,71,0,28
60.3,0.1,278.4,0.6,17.7,5.8,0,700,10,2.9,0.1,390.5,0,14.7,0,0.1,561,0,0.4,3.5,0.1,3,8.1,0,0,0,0.3,3,0.2,4.6,0.6,60.3,0,28
70.7,0,225.7,0.6,18.6,6.6,0,400,11.8,1.7,0,302.6,0,19.5,0,0,431.1,0,0.4,4.6,0.1,2.8,8.1,0,0,0,0.3,1.8,0.3,3.7,0.6,43.4,0,16
73,0.1,257.2,0.6,18.7,6.4,0,300,12.2,1.7,0,466.3,0,18.8,0,0,667.7,0,0.5,4.2,0.2,2.8,7.8,0,0,0,0.3,1.8,0.3,4.7,0.6,52.2,0,3
69.9,0,249.2,1.4,18.4,5.9,0,400,12.8,0.6,0,332.9,0,20.2,0,0,472.9,0,0.3,4.5,0,2.6,8.1,0,0,0,0.3,1.6,0.3,4.1,0.5,50.9,0,4
71,0.1,363.4,0.6,18.2,6.3,0.1,1000,11.9,1.5,0,457,0,19.3,0,0,533,0,0.6,4.1,0,3,8.1,0,0,0,0.3,1.5,0.3,6,0.6,88.3,0,10
63.5,0.1,286.6,0.8,15,5.4,0.1,300,9,2,0,361.2,0,16,0,0,514.4,0,0.6,3.7,0,2.6,8.4,0,0,0,0.4,2.3,0.3,4.7,0.8,69.6,0,6
69.8,0.1,341.3,0.6,16.1,5.1,0.1,200,10.1,1.5,0,392.4,0,17.9,0,0,562.8,0,0.5,4.3,0,2.4,8.2,0,0,0,0.4,1.5,0.3,5.6,0.5,75,0,4
75.1,0.1,196.5,0.4,18.5,2.3,0,100,10.7,1.2,0,272.6,0,18.7,0,0,385.5,0,0.4,4.7,0,2.9,8.1,0.4,0,0,0.4,1.3,0.3,3.7,0.4,34.4,0,2
74,0.1,364.5,0.3,17.8,2.4,0.1,200,9.6,1.4,0,484.3,0,32.5,0,0,690.2,0,0.2,7.5,0.1,2.9,7.7,0,0,0,0.3,1.9,0.3,6.1,0.3,98.3,0,4
84,0.1,292,0.2,18.3,0.3,0,300,8.8,2,0,430.2,0,26.4,0,0,561.2,0,0,5.9,0.2,2.5,7.8,0,0,0,0.3,1.4,0,4.8,0.1,70.6,0,6
85.6,0.1,298.5,0.2,18.7,0.3,0.1,0,9.1,1,0,395.6,0,21,0,0,563.7,0,0,5.8,0.1,2.1,7.7,0,0,0,0.4,0.9,1.7,5,0.2,71.3,0,0
84.4,0.1,359.5,-0.1,20.1,0.2,0.1,300,9.7,1,0,503.2,0,37,0,0,742,0.1,0.2,12.5,0.2,2.3,7.8,0,0,0,0.4,1,0,5.9,-0.1,98.9,0,6
90.7,0.1,428.6,0.3,20.9,0.2,0,200,9.7,0.8,0,519.7,0,23.7,0,0,741.4,0,0.2,3.9,0.1,2.3,7.8,0,0,0,0.3,0.7,0,8.2,0.2,107.6,0,4
87,0.1,367.2,0.2,18.2,5.4,0,200,10.5,1,0,517.6,0,28.1,0,0,737.9,0,0.2,3.7,0.1,2,7.6,0,0,0,0.4,1,1.8,6.3,0.2,95.3,0,4
80.1,0.1,342.1,0.2,18.3,6,0,0,11.1,1,0,488.2,0,30,0,0,695.8,0,0.2,9.6,0,2.3,7.4,0,0,0,0.3,1,0,6.2,0.2,88.2,0,0
80.5,0.1,372.4,0.2,18.3,5.8,0.1,0,11.2,1.2,0,484.3,0,29.8,0,0,692.5,0.1,0.1,8.2,0,2.3,7.3,0,0,0,0.3,1.4,0,6.1,0.2,97.5,0,0
79.1,0,255.2,1.4,17,5.7,0,0,7.1,6,0,492.6,0,29.9,0,0,693.3,0,0.1,8,0,1.9,7.8,0,0.1,0,0.3,5.6,0,4.3,1.1,65.6,0,0
79.9,0.1,276.5,0.3,17.3,5.3,0,400,7.1,1.2,0,481.2,0,31,0,0,686.5,0,0.1,8.8,0,1.9,7.6,0,0.1,0,0.3,1.2,0,5,0.3,72.5,0,8
81.3,0.1,374.6,0.3,17.5,5.3,0.1,0,7.3,1.2,0,481.7,0,31,0,0,686.5,0,0.2,7.5,0,2,7.4,0,0.1,0,0.3,1.3,0,6.2,0.3,103.2,0,0
77.7,0.1,368.1,0.3,17.5,5.3,0,300,7.4,1.1,0,478.3,0,32.1,0,0,681.8,0,0.1,7.6,0,2,7.7,0,0,0,0.3,1.1,0,6.1,0.3,101.5,0,6
69.5,0.1,220.2,0.3,17.8,5.1,0.1,500,0.1,1.4,0,447.3,0,33.9,0,0,636.6,0,0.2,3.2,0,2.2,7.2,0,0,0,0.3,1.5,0,3.8,0.3,56.5,0,10
73.5,0.1,331.5,0.4,19.2,5.6,0,200,10,1.5,0,398.7,0,34.3,0,0,567.3,0,0.1,3.2,0,2.4,7.8,0,0,0,0.5,1.7,2.5,5.9,0.4,94.6,0,4
79.6,0.1,287.1,0.5,16.8,6.1,0.1,100,8.9,1.3,0,412.4,0,30.7,0,0,587.4,0,0.2,8,0,2.4,7.4,0,0,0,0.3,1.3,0,4.9,0.5,82.7,0,2
80.3,0.2,311.8,0.3,16.2,6.2,0.1,50,8.5,1,0,210721.1,0,30.9,0,0,590.5,0,0.2,8.3,0,2.2,7.5,0,0,0,0.3,1.1,0,5.6,0.3,92.1,0,1
76.6,0.1,310.2,0.5,16.7,6.2,0.1,0,9.2,1.1,0,397.4,0,31.4,0,0,566.9,0,0.2,10.6,0.1,2.2,7.6,0,0,0,0.3,1,0,5.1,0.5,91.6,0,0
82.1,0,139.6,0.3,18.9,7.6,0.1,100,7.4,1.5,0,227.6,0,29.6,0,0,325.2,0,0.2,9.4,0.1,2,7.6,0,0,0,0.3,1.1,1.3,2.3,0.4,25.6,0,2
72.9,0.2,240.2,0.4,21.5,9,0,300,9.3,1.2,0,345,0,29.9,0,0,492.8,0,0.1,11.2,0,2.5,7.6,0,0,0,0.3,1.3,0,4.1,0.3,52.9,0,6
84.1,0,201.4,0.5,20.1,7.9,0,300,9.3,1.3,0,282.2,0,27.8,0,0,403.2,0,0.1,6.3,0.1,2.2,7.2,0,0,0,0.4,1.2,0,3.5,0.3,38.1,0,6
81.7,0.2,238.5,0.4,20.9,9.1,0.1,500,9.4,1.4,0,345.3,0,29.7,0,0,492.1,0,0,9.7,0.2,2.1,7.7,0,0,0,0.3,1.6,0,4.5,0.4,52,0,10
72.8,0.2,172,0.5,19.1,8.7,0.1,1300,9.3,1.7,0,254.3,0,25.8,0,0,365.4,0,0,7.9,0.1,2.3,7.6,0,0,0,0.4,1.8,0,3,0.2,30,0,26
72,0.1,184.4,0.6,19.6,8.1,0,800,9.3,2,0,254.2,0,26.2,0,0,362.4,0,0.1,8.6,0.1,2.6,7.9,0,0,0,0.4,2.2,0,3.1,0.4,29.9,0,16
71.8,0.1,151.3,0.8,19.7,8.4,0,600,8.7,2.4,0,237.9,0,26.4,0,0,336.4,0,0,9.4,0,1.6,7.7,0,0.1,0,0.5,2.1,0,2.7,0.2,24.6,0,12
62.4,0.1,178.2,0.5,18.2,7.1,0.1,300,9.6,3.2,0,270.6,0,21.9,0,0.1,385.4,0.1,0.3,15.7,0,2.7,8.1,0,2.7,0,0.4,3,0,3.2,0.5,36.8,0,6
32.8,0,160.3,1,9.9,8.4,0.3,1100,4.4,6.3,0.2,189.6,0,8.6,0,0.3,269.8,0,0.7,3.5,0,4,8,0,0.7,0,0.3,6,1.6,2.7,1,37,0,22
63.6,0.1,288.1,0.8,19.1,6.8,0.1,500,8.3,3.8,0.1,327.4,0,20.2,0,0.1,466.7,0,0.5,0.6,0,0,8,0.1,0,0,0.4,3.5,0.8,4.8,0.7,64.8,0,10
78.7,0.1,203.5,0.5,23.2,5.5,0.1,200,10.7,1.8,0,295.5,0,28.4,0,0,420.6,0,0.5,6.5,0,0,8.1,0.1,0.1,0,0.3,1.9,1.4,3.7,0.5,35.7,0,4
61.1,0.1,290.9,0.8,18.8,5.5,0.1,300,7.7,3.5,0.1,388.9,0,18.7,0,0.1,552.7,0,0.8,6.6,0.1,1.6,8.1,0,0.1,0,0.4,3.2,1.1,5.4,0.8,71.4,0,6
62.6,0.2,189.3,0.9,20.6,6.8,0.2,400,11,3.7,0.1,255.9,0,24.9,0,0.1,385.4,0,0.8,4.6,0,3,8.1,0.1,0,0,0.3,3.2,0.7,4.2,0.8,30,0,8
69.5,0.1,310.9,0.8,18.9,4.8,0.1,400,10.1,1.9,0,389,0,22.4,0,0,573.9,0,0.7,3.9,0.1,2,8.2,0,0.2,0,0.4,1.9,0,6,0.8,71.9,0,8
62.1,0,319.6,0.7,15.8,4.3,0.1,200,9,3.5,0,402.2,0,18.4,0,0.1,573.6,0,0.5,6.1,0.1,2,8.2,0,0,0,0.3,2.9,1,6,0.6,79.3,0,4
36.1,0.2,147.4,1,7.6,4.8,1,36200,5.2,10,0.2,191.6,0.1,8,0,0.3,275.5,0.1,0.2,4.3,0.1,2.5,7.7,-0.1,0.1,0,0.3,8.6,1.1,2.7,0.7,37.1,0,724
65.5,0.1,284.7,0.8,16,5,0.2,500,9,2.9,0.1,370.2,0,18.8,0,0.1,527.2,0,0.6,5,0,1.9,8.2,-0.1,0.6,0,0.4,2.7,1,5.1,0.7,69.9,0,10
67.2,0.1,281.6,0.5,16.9,4.3,0,100,9.4,2.1,0,366.4,0,19.7,0,0.1,525.4,0,0.3,5.4,0,1.8,7.7,-0.1,0,0,0.4,2.2,1.6,4.8,0.4,67.7,0,2
65.5,0.1,311.7,0.4,17.2,4,0.1,0,9.9,2.6,0.1,396.5,0,19.9,0,0.2,562.9,0,0.1,3.7,0.1,2.1,8.3,-0.1,0,0,0.4,2.5,0.8,5.6,0.3,74.7,0,0
68.6,0.1,238.9,0.3,18.9,4.3,0.1,300,11.7,1.8,0,310.9,0,23,0,0.1,441.6,0,0.2,0.8,0.1,2,8.3,-0.1,0,0,0.4,2,0,4.3,0.3,45.3,0,6
